,id,address,match,matchtype,parsed,tigerlineid,side,statefp,countyfp,tract,block,lat,lon
93,100322,"13559     DELLWOOD RD, VICTORVILLE, CA, 92392",True,Non_Exact,"13559 DELLWOOD ST, VICTORVILLE, CA, 92392",614826153,R,06,071,009136,2002,34.496697502000075,-117.40379214699999
94,100564,"13572     KISMET AVE, SYLMAR, CA, 91342",True,Exact,"13572 KISMET AVE, SYLMAR, CA, 91342",141545975,R,06,037,106020,1008,34.31860915000004,-118.42854231799998
95,100323,"13559     PHILLIPPI AVE, SYLMAR, CA, 91342",True,Exact,"13559 PHILLIPPI AVE, SYLMAR, CA, 91342",141545581,L,06,037,106406,2005,34.31842039000003,-118.45416331299998
96,100565,"13572     PUEBLO, TUSTIN, CA, 92782",True,Exact,"13572 PUEBLO, TUSTIN, CA, 92782",144091282,R,06,059,052524,5002,33.73305486000004,-117.80379976499995
97,100324,"13559     RAVEN ST, SYLMAR, CA, 91342",True,Exact,"13559 RAVEN ST, SYLMAR, CA, 91342",141545980,R,06,037,106020,1009,34.31670455300008,-118.42802477799995
98,100566,"13572     WINGO ST, ARLETA, CA, 91331",True,Exact,"13572 WINGO ST, ARLETA, CA, 91331",141550033,L,06,037,119801,1004,34.23809464100003,-118.42845059099994
99,100325,"13559     SAYRE ST, SYLMAR, CA, 91342",True,Exact,"13559 SAYRE ST, SYLMAR, CA, 91342",142049734,R,06,037,106020,1013,34.31522665500006,-118.42808196599998
100,100567,"13573     ANOCHECER AVE, CHINO HILLS, CA, 91709",True,Exact,"13573 ANOCHECER AVE, CHINO HILLS, CA, 91709",144692468,R,06,071,000104,1006,34.006767093000065,-117.75487562099994
101,100326,"13559     SIMSHAW AVE, SYLMAR, CA, 91342",True,Exact,"13559 SIMSHAW AVE, SYLMAR, CA, 91342",141546326,L,06,037,106111,1000,34.31823465300005,-118.41151325999999
102,100568,"13573     BRANDON CT, FONTANA, CA, 92336",True,Exact,"13573 BRANDON CT, FONTANA, CA, 92336",144708150,R,06,071,002037,2004,34.11194298600003,-117.50798491799998
103,100327,"13559     WATER CREST DR, FISHERS, IN, 46038",True,Exact,"13559 WATER CREST DR, FISHERS, IN, 46038",29331926,R,18,057,110817,2027,39.984969403000036,-85.98170686499998
104,100569,"13573     BRANFORD ST, ARLETA, CA, 91331",True,Exact,"13573 BRANFORD ST, ARLETA, CA, 91331",653220342,R,06,037,119802,1011,34.230159437000054,-118.42794049599996
105,100380,"1356     TERRA NOVA BLVD, PACIFICA, CA, 94044",True,Exact,"1356 TERRA NOVA BLVD, PACIFICA, CA, 94044",192388457,L,06,081,603400,4002,37.589628848000075,-122.47650989299996
106,100381,"1356     TOBERMAN ST, LOS ANGELES, CA, 90015",True,Exact,"1356 TOBERMAN ST, LOS ANGELES, CA, 90015",142457478,L,06,037,224200,1000,34.04277312600004,-118.27674393399997
107,100140,"13549     GAULT ST, VAN NUYS, CA, 91405",True,Exact,"13549 GAULT ST, VAN NUYS, CA, 91405",141561265,R,06,037,123510,1000,34.19935419700005,-118.42839378099995
108,100382,"1356     VIA DEL REY, SOUTH PASADENA, CA, 91030",True,Exact,"1356 VIA DEL REY, SOUTH PASADENA, CA, 91030",142735644,L,06,037,480703,1001,34.10811827400005,-118.16135926999999
109,100141,"13549     GOLDMEDAL AVE, CHINO, CA, 91710",True,Non_Exact,"13549 GOLD MEDAL AVE, CHINO, CA, 91710",614822967,L,06,071,001911,3017,34.007526435000045,-117.65377959199998
110,100383,"1356     VICTORIA DR, FULLERTON, CA, 92831",True,Exact,"1356 VICTORIA DR, FULLERTON, CA, 92831",649765853,R,06,059,011403,1002,33.87571514900003,-117.90373723999994
111,100142,"13549     RELIANCE ST, ARLETA, CA, 91331",True,Exact,"13549 RELIANCE ST, ARLETA, CA, 91331",141550347,R,06,037,119700,3005,34.22603047800004,-118.42776705699998
112,100384,"1356     W 110TH ST, LOS ANGELES, CA, 90044",True,Exact,"1356 W 110TH ST, LOS ANGELES, CA, 90044",142753870,L,06,037,600303,3002,33.93549595700006,-118.29944600199997
113,100143,"13549     SYLMAR DR, MORENO VALLEY, CA, 92553",True,Exact,"13549 SYLMAR DR, MORENO VALLEY, CA, 92553",194747724,L,06,065,042511,1001,33.92354818200005,-117.24879307399999
114,100385,"1356     W 12TH ST, SAN PEDRO, CA, 90732",True,Exact,"1356 W 12TH ST, SAN PEDRO, CA, 90732",141690198,R,06,037,297002,2003,33.73338983900004,-118.30691693699998
115,100133,"13548     VANOWEN ST, VAN NUYS, CA, 91405",True,Exact,"13548 VANOWEN ST, VAN NUYS, CA, 91405",652034911,L,06,037,123510,2005,34.193932464000056,-118.42800225899998
116,100375,"1356     S EUCLID AVE, SAN DIEGO, CA, 92114",True,Exact,"1356 S EUCLID AVE, SAN DIEGO, CA, 92114",195352072,R,06,073,003305,3014,32.69269848500005,-117.08513387099998
117,100134,"13548     VICTORY BLVD, VAN NUYS, CA, 91401",True,Exact,"13548 VICTORY BLVD, VAN NUYS, CA, 91401",141561396,L,06,037,123602,1002,34.186664508000035,-118.42795354599997
118,100376,"1356     S HUDSON AVE, LOS ANGELES, CA, 90019",True,Exact,"1356 S HUDSON AVE, LOS ANGELES, CA, 90019",141600319,L,06,037,217200,1005,34.04966951800003,-118.33789753699995
119,100135,"13548     Z ST, OMAHA, NE, 68137",True,Exact,"13548 Z ST, OMAHA, NE, 68137",116971667,R,31,055,007463,2002,41.197521505000054,-96.12322856199995
120,100377,"1356     S PALOMARES ST, POMONA, CA, 91766",True,Exact,"1356 S PALOMARES ST, POMONA, CA, 91766",640425730,L,06,037,402803,2009,34.04697575000006,-117.74536685999999
121,100136,"13549     BRANDON CT, FONTANA, CA, 92336",True,Exact,"13549 BRANDON CT, FONTANA, CA, 92336",144708150,R,06,071,002037,2004,34.112312821000046,-117.50802162699995
122,100378,"1356     SPAZIER AVE, GLENDALE, CA, 91201",True,Exact,"1356 SPAZIER AVE, GLENDALE, CA, 91201",141596098,R,06,037,301400,3006,34.18197254300003,-118.290180755
123,100137,"13549     CLOSE ST, WHITTIER, CA, 90605",True,Exact,"13549 CLOSE ST, WHITTIER, CA, 90605",141748821,L,06,037,502901,2010,33.943852968000044,-118.04248197599998
124,100379,"1356     SULPHUR SPRINGS AVE, SAINT HELENA, CA, 94574",True,Exact,"1356 SULPHUR SPRINGS AVE, SAINT HELENA, CA, 94574",650320137,R,06,055,201601,1010,38.49261596700006,-122.45749094099995
125,100138,"13549     CONTOUR DR, SHERMAN OAKS, CA, 91423",True,Exact,"13549 CONTOUR DR, SHERMAN OAKS, CA, 91423",141562605,R,06,037,141700,1001,34.14328886000004,-118.42844756599999
126,100139,"13549     DEL SUR ST, SAN FERNANDO, CA, 91340",True,Exact,"13549 DEL SUR ST, SAN FERNANDO, CA, 91340",640414251,R,06,037,104310,2000,34.27914171600003,-118.42781488099996
127,100390,"1356     W 77TH ST, LOS ANGELES, CA, 90044",True,Exact,"1356 W 77TH ST, LOS ANGELES, CA, 90044",141658923,L,06,037,237800,2009,33.97020278000008,-118.29935651899996
128,100391,"1356     W CENTER AVE, DENVER, CO, 80223",True,Exact,"1356 W CENTER AVE, DENVER, CO, 80223",177330461,L,08,031,001302,1026,39.705764825000074,-105.00440640499994
129,100150,"1355     17TH ST NW, WASHINGTON, DC, 20036",True,Exact,"1355 17TH ST NW, WASHINGTON, DC, 20036",76225614,R,11,001,005303,1001,38.90834399000005,-77.03848750499998
130,100392,"1356     W OFARRELL ST, SAN PEDRO, CA, 90732",True,Exact,"1356 W OFARRELL ST, SAN PEDRO, CA, 90732",141689137,R,06,037,296402,1000,33.746152660000064,-118.30548971599995
131,100151,"1355     22ND AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 22ND AVE, SAN FRANCISCO, CA, 94122",192277650,R,06,075,032601,2003,37.762410369000065,-122.48027135899997
132,100393,"1356     YUKON WAY, NOVATO, CA, 94947",True,Exact,"1356 YUKON WAY, NOVATO, CA, 94947",192757882,R,06,041,104102,2001,38.094370844000025,-122.567470174
133,100152,"1355     27TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 27TH AVE, SAN FRANCISCO, CA, 94122",192277438,R,06,075,032602,1002,37.76217720600005,-122.48563170599999
134,100394,"13560     CEDAR CREST LN, SEAL BEACH, CA, 90740",True,Exact,"13560 CEDAR CREST LN, SEAL BEACH, CA, 90740",609055883,L,06,059,099510,1000,33.76439429900006,-118.08577194499998
135,100153,"1355     3 RANCH RD, DUARTE, CA, 91010",True,Exact,"1355 THREE RANCH RD, DUARTE, CA, 91010",141647622,L,06,037,430101,2011,34.133132588000024,-117.97613589499997
136,100395,"13560     CONTOUR DR, SHERMAN OAKS, CA, 91423",True,Exact,"13560 CONTOUR DR, SHERMAN OAKS, CA, 91423",141562605,L,06,037,141700,1005,34.14303822100004,-118.42845333899999
137,100154,"1355 3/4 S HUDSON AVE, LOS ANGELES, CA, 90019",True,Exact,"1355 S HUDSON AVE, LOS ANGELES, CA, 90019",141600319,R,06,037,217200,1004,34.04971689800004,-118.337892738
138,100396,"13560     GLAMIS ST, ARLETA, CA, 91331",True,Exact,"13560 GLAMIS ST, ARLETA, CA, 91331",141549903,L,06,037,119003,2004,34.247703114000046,-118.42927064399998
139,100144,"1355 1/2 QUINTERO ST, LOS ANGELES, CA, 90026",True,Exact,"1355 QUINTERO ST, LOS ANGELES, CA, 90026",141616361,L,06,037,197300,2001,34.075420558000076,-118.25209986599998
140,100386,"1356     W 141ST ST, GARDENA, CA, 90247",True,Exact,"1356 W 141ST ST, GARDENA, CA, 90247",142754448,L,06,037,603007,2002,33.90376906700004,-118.30003208799997
141,100145,"1355 1/2 S MANSFIELD AVE, LOS ANGELES, CA, 90019",True,Exact,"1355 S MANSFIELD AVE, LOS ANGELES, CA, 90019",141600230,R,06,037,217200,2005,34.04890024500003,-118.34540399399998
142,100387,"1356     W 15TH ST, SAN BERNARDINO, CA, 92411",True,Exact,"1356 W 15TH ST, SAN BERNARDINO, CA, 92411",144652411,R,06,071,004202,1003,34.126876578000065,-117.31518334799995
143,100146,"1355 1/2 W 35TH ST, LOS ANGELES, CA, 90007",True,Exact,"1355 W 35TH ST, LOS ANGELES, CA, 90007",141606153,R,06,037,222600,3001,34.024605318000056,-118.29905772299998
144,100388,"1356     W 20TH ST, SAN PEDRO, CA, 90732",True,Exact,"1356 W 20TH ST, SAN PEDRO, CA, 90732",141690328,R,06,037,297300,2004,33.726129601000025,-118.30685937199996
145,100147,"1355     12TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 12TH AVE, SAN FRANCISCO, CA, 94122",192281961,R,06,075,030202,2005,37.762906188000045,-122.46945786099997
146,100389,"1356     W 58TH PL, LOS ANGELES, CA, 90044",True,Exact,"1356 W 58TH PL, LOS ANGELES, CA, 90044",141658304,L,06,037,237201,1004,33.988345657000025,-118.29925724599997
147,100148,"1355     144TH AVE, SAN LEANDRO, CA, 94578",True,Exact,"1355 144TH AVE, SAN LEANDRO, CA, 94578",606112075,L,06,001,433103,1010,37.710370554000065,-122.13722828899995
148,100149,"1355     14TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 14TH AVE, SAN FRANCISCO, CA, 94122",192277705,R,06,075,030201,2001,37.76281407400006,-122.47160448099999
149,100360,"1356     MEAD AVE, VENTURA, CA, 93004",True,Exact,"1356 MEAD AVE, VENTURA, CA, 93004",110027791,L,06,111,001303,2020,34.275863506000064,-119.15862491799999
150,100361,"1356     MILLER PL, LOS ANGELES, CA, 90069",True,Exact,"1356 MILLER PL, LOS ANGELES, CA, 90069",141572162,R,06,037,194200,1019,34.09526827900004,-118.37669182899998
151,100120,"13547     BURBANK BLVD, VAN NUYS, CA, 91401",True,Exact,"13547 BURBANK BLVD, VAN NUYS, CA, 91401",141561835,R,06,037,124500,2009,34.172134423000045,-118.42826872099994
152,100362,"1356     MIRAMONTE CT, BERKELEY, CA, 94703",True,Exact,"1356 MIRAMONTE CT, BERKELEY, CA, 94703",124993477,R,06,001,421800,2008,37.87999644300004,-122.28222587199997
153,100121,"13547     CONTOUR DR, SHERMAN OAKS, CA, 91423",True,Exact,"13547 CONTOUR DR, SHERMAN OAKS, CA, 91423",141562605,R,06,037,141700,1001,34.14334205600005,-118.42845777499997
154,100363,"1356     MONTE VISTA AVE, SAINT HELENA, CA, 94574",True,Exact,"1356 MONTE VISTA AVE, SAINT HELENA, CA, 94574",67429578,R,06,055,201602,4000,38.509304274000044,-122.46579434799997
155,100119,"13547     BESSEMER ST, VAN NUYS, CA, 91401",True,Exact,"13547 BESSEMER ST, VAN NUYS, CA, 91401",141561434,R,06,037,123602,2002,34.18123254500006,-118.42817808999996
156,100111,"13546     HAYNES ST, VAN NUYS, CA, 91401",True,Exact,"13546 HAYNES ST, VAN NUYS, CA, 91401",141561299,L,06,037,123520,1006,34.18942431200003,-118.42794804799996
157,100353,"1356     GUERRERO ST, SAN FRANCISCO, CA, 94110",True,Exact,"1356 GUERRERO ST, SAN FRANCISCO, CA, 94110",192300246,R,06,075,021000,3006,37.74948222900008,-122.42269531899996
158,100595,"13577     OTTOMAN ST, ARLETA, CA, 91331",True,Exact,"13577 OTTOMAN ST, ARLETA, CA, 91331",141550083,R,06,037,119700,3000,34.22877294800003,-118.42813368099996
159,100112,"13546     MUSCATINE ST, ARLETA, CA, 91331",True,Exact,"13546 MUSCATINE ST, ARLETA, CA, 91331",141551911,L,06,037,119700,3000,34.22821817000005,-118.42760344599998
160,100354,"1356     HELEN AVE, UKIAH, CA, 95482",True,Exact,"1356 HELEN AVE, UKIAH, CA, 95482",67282409,L,06,045,011400,3012,39.13092752600005,-123.21354222499997
161,100596,"13577     RANGOON ST, ARLETA, CA, 91331",True,Exact,"13577 RANGOON ST, ARLETA, CA, 91331",141550084,R,06,037,119700,3002,34.22677728100007,-118.42813293799998
162,100113,"13546     PANORAMA CIR, HESPERIA, CA, 92344",True,Exact,"13546 PANORAMA CIR, HESPERIA, CA, 92344",144739213,L,06,071,010041,3004,34.40772193500004,-117.36763999199997
163,100355,"1356     IDYLBERRY RD, SAN RAFAEL, CA, 94903",True,Exact,"1356 IDYLBERRY RD, SAN RAFAEL, CA, 94903",192759685,R,06,041,107000,4002,38.036020215000065,-122.58275435299998
164,100597,"13577     TIVERTON RD, SAN DIEGO, CA, 92130",True,Exact,"13577 TIVERTON RD, SAN DIEGO, CA, 92130",195703309,L,06,073,008327,1001,32.960849866000046,-117.23552013899996
165,100114,"13546     POTTER CREEK DR, CORONA, CA, 92880",True,Exact,"13546 POTTER CREEK DR, CORONA, CA, 92880",637191226,R,06,065,040616,4006,33.94793776400007,-117.57895244999997
166,100356,"1356     KENISTON AVE, LOS ANGELES, CA, 90019",True,Exact,"1356 KENISTON AVE, LOS ANGELES, CA, 90019",141600312,L,06,037,217200,1004,34.04976828800005,-118.33909582499996
167,100598,"13578     CORCORAN ST, SAN FERNANDO, CA, 91340",True,Exact,"13578 CORCORAN ST, SAN FERNANDO, CA, 91340",141548124,L,06,037,104310,2000,34.27954746100005,-118.42861559199997
168,100115,"13546     SEMINOLE RD, APPLE VALLEY, CA, 92308",True,Exact,"13546 SEMINOLE RD, APPLE VALLEY, CA, 92308",144592154,L,06,071,009724,1015,34.49736794700004,-117.21577986699998
169,100357,"1356     KILOU ST, WAILUKU, HI, 96793",True,Exact,"1356 KILOU ST, WAILUKU, HI, 96793",85081218,L,15,009,030800,1011,20.920789136000053,-156.49446808799996
170,100599,"13578     DOMART AVE, NORWALK, CA, 90650",True,Exact,"13578 DOMART AVE, NORWALK, CA, 90650",142694767,L,06,037,551900,2005,33.90790079200008,-118.10713751199995
171,100116,"13546     VAUGHN ST, SAN FERNANDO, CA, 91340",True,Exact,"13546 VAUGHN ST, SAN FERNANDO, CA, 91340",141548133,L,06,037,104310,2007,34.278271551000046,-118.42710579799996
172,100358,"1356     KNOLL DR, OCEANSIDE, CA, 92054",True,Exact,"1356 KNOLL DR, OCEANSIDE, CA, 92054",195284552,R,06,073,018504,2004,33.19591787100006,-117.33940870899994
173,100117,"13546     VIA SANTA CLARA, SYLMAR, CA, 91342",True,Exact,"13546 VIA SANTA CLARA, SYLMAR, CA, 91342",142049776,L,06,037,106111,2021,34.31792211000004,-118.40013089599995
174,100359,"1356     MCALLISTER ST, SAN FRANCISCO, CA, 94115",True,Exact,"1356 MCALLISTER ST, SAN FRANCISCO, CA, 94115",652200956,R,06,075,015801,3004,37.77830884300005,-122.43436115499998
175,100118,"13547     BENTULA BLVD, SHERMAN OAKS, CA, 91423",False,,,,,,,,,,
176,100370,"1356     OAK HILL PL, SOUTH PASADENA, CA, 91030",True,Exact,"1356 OAK HILL PL, SOUTH PASADENA, CA, 91030",141615540,L,06,037,480702,2005,34.105158998000036,-118.17793290299994
177,100371,"1356     OAK VIEW CIR, ROHNERT PARK, CA, 94928",True,Exact,"1356 OAK VIEW CIR, ROHNERT PARK, CA, 94928",627129352,L,06,097,151309,3005,38.34704783400008,-122.68202658799999
178,100130,"13548     DEL SUR ST, SAN FERNANDO, CA, 91340",True,Exact,"13548 DEL SUR ST, SAN FERNANDO, CA, 91340",640414251,L,06,037,104310,2005,34.27923312100006,-118.42766911499996
179,100372,"1356     PANORAMA RIDGE RD, OCEANSIDE, CA, 92056",True,Exact,"1356 PANORAMA RIDGE RD, OCEANSIDE, CA, 92056",195285446,L,06,073,019301,3000,33.22536579900003,-117.27431197499999
180,100131,"13548     MINEOLA ST, ARLETA, CA, 91331",True,Exact,"13548 MINEOLA ST, ARLETA, CA, 91331",141551872,L,06,037,119802,2004,34.23495716700006,-118.427122554
181,100373,"1356     PLATTE AVE, VENTURA, CA, 93004",True,Exact,"1356 PLATTE AVE, VENTURA, CA, 93004",109957020,L,06,111,001506,2000,34.26790222900007,-119.17943632099997
182,100132,"13548     PIERCE ST, PACOIMA, CA, 91331",True,Exact,"13548 PIERCE ST, PACOIMA, CA, 91331",141548803,L,06,037,104500,2001,34.25681793600006,-118.42756661499999
183,100374,"1356     RHODE ISLAND ST, SAN FRANCISCO, CA, 94107",True,Exact,"1356 RHODE ISLAND ST, SAN FRANCISCO, CA, 94107",192289040,R,06,075,061401,2004,37.75258099000007,-122.40141471799996
184,100122,"13547     MINDORA AVE, SYLMAR, CA, 91342",True,Exact,"13547 MINDORA AVE, SYLMAR, CA, 91342",141546511,L,06,037,106111,1001,34.31896908300007,-118.40919889599996
185,100364,"1356     N 2ND ST, PHILADELPHIA, PA, 19122",True,Exact,"1356 N 2ND ST, PHILADELPHIA, PA, 19122",131459746,L,42,101,014400,4010,39.97179515000005,-75.13907276799995
186,100123,"13547     N WIDE VIEW DR, ORO VALLEY, AZ, 85755",False,,,,,,,,,,
187,100365,"1356     N OGDEN DR, WEST HOLLYWOOD, CA, 90046",True,Exact,"1356 N OGDEN DR, W HOLLYWOOD, CA, 90046",642861890,R,06,037,189801,2010,34.09545908900003,-118.35925209099997
188,100124,"13547     RAVEN ST, SYLMAR, CA, 91342",True,Exact,"13547 RAVEN ST, SYLMAR, CA, 91342",141545980,R,06,037,106020,1009,34.31684720100003,-118.42786476299995
189,100366,"1356     N STANLEY AVE, LOS ANGELES, CA, 90046",True,Exact,"1356 N STANLEY AVE, LOS ANGELES, CA, 90046",642861889,R,06,037,189802,2007,34.09543497000004,-118.35602813199995
190,100125,"13547     REVA PL, CERRITOS, CA, 90703",True,Exact,"13547 REVA PL, CERRITOS, CA, 90703",141754033,L,06,037,554518,2009,33.867847995000034,-118.04324519099998
191,100367,"1356     N WYNN RD, OKEANA, OH, 45053",True,Exact,"1356 N WYNN RD, OKEANA, OH, 45053",113786584,L,39,017,010203,1000,39.38333819700006,-84.75817686199997
192,100126,"13547     VENTURA BLVD, SHERMAN OAKS, CA, 91423",True,Exact,"13547 VENTURA BLVD, SHERMAN OAKS, CA, 91423",141562571,R,06,037,141101,3005,34.147576170000036,-118.42849012199997
193,100368,"1356     NADEAU ST, LOS ANGELES, CA, 90001",True,Exact,"1356 NADEAU ST, LOS ANGELES, CA, 90001",141671259,R,06,037,535101,4006,33.967445428000076,-118.25034834399997
194,100127,"13547     WEIDNER ST, PACOIMA, CA, 91331",True,Exact,"13547 WEIDNER ST, PACOIMA, CA, 91331",141548644,R,06,037,104401,1001,34.26996393500008,-118.42764751199996
195,100369,"1356     NEOLA ST, LOS ANGELES, CA, 90041",True,Exact,"1356 NEOLA ST, LOS ANGELES, CA, 90041",141614435,L,06,037,181500,2009,34.13380998300005,-118.19543290299998
196,100128,"13548     115TH ST, SOUTH OZONE PARK, NY, 11420",False,,,,,,,,,,
197,100129,"13548     ADDISON ST, SHERMAN OAKS, CA, 91423",True,Exact,"13548 ADDISON ST, SHERMAN OAKS, CA, 91423",141561954,L,06,037,124600,3004,34.16123470000008,-118.42793944199997
198,100180,"1355     E SUNNY DUNES RD, PALM SPRINGS, CA, 92264",True,Exact,"1355 E SUNNY DUNES RD, PALM SPRINGS, CA, 92264",195055693,R,06,065,044806,1005,33.812276963000045,-116.53200489799997
199,100181,"1355     ELLIS ST, SAN FRANCISCO, CA, 94115",True,Exact,"1355 ELLIS ST, SAN FRANCISCO, CA, 94115",637171640,L,06,075,015900,2003,37.78290370000008,-122.42819116299995
200,100182,"1355     FRANK ST, HONOLULU, HI, 96816",True,Exact,"1355 FRANK ST, HONOLULU, HI, 96816",203242094,L,15,003,002802,1000,21.293503103000035,-157.80967715399998
201,100183,"1355     FULLER AVE, SIMI VALLEY, CA, 93065",True,Exact,"1355 FULLER AVE, SIMI VALLEY, CA, 93065",109971130,L,06,111,008004,3007,34.26335831600005,-118.75539661699997
202,100184,"1355     GRAVES RD, NORCROSS, GA, 30093",True,Exact,"1355 GRAVES RD, NORCROSS, GA, 30093",651216612,R,13,135,050451,1002,33.89520594700008,-84.21292798799999
203,100185,"1355     HAYNES ST, BIRMINGHAM, MI, 48009",True,Exact,"1355 HAYNES ST, BIRMINGHAM, MI, 48009",69735650,L,26,125,152900,2020,42.54284651000006,-83.20293700899998
204,100186,"1355     HIGH SITE DR, SAINT PAUL, MN, 55121",True,Exact,"1355 HIGH SITE DR, SAINT PAUL, MN, 55121",624845077,R,27,037,060726,2000,44.83963020300007,-93.16458863299994
205,100187,"1355     HOLLY ST, SAN CARLOS, CA, 94070",True,Exact,"1355 HOLLY ST, SAN CARLOS, CA, 94070",192385059,L,06,081,609202,3006,37.506759776000024,-122.26419731199996
206,100177,"1355     E 96TH ST, LOS ANGELES, CA, 90002",True,Exact,"1355 E 96TH ST, LOS ANGELES, CA, 90002",141671491,L,06,037,535200,3000,33.949296541000024,-118.25070280699998
207,100178,"1355     E GARFIELD AVE, GLENDALE, CA, 91205",True,Exact,"1355 E GARFIELD AVE, GLENDALE, CA, 91205",141611524,L,06,037,302102,2000,34.13690701200005,-118.23532009699994
208,100179,"1355     E ORANGE GROVE BLVD, PASADENA, CA, 91104",True,Exact,"1355 E ORANGE GROVE BLVD, PASADENA, CA, 91104",141629063,L,06,037,462400,1007,34.15782421800003,-118.12254638199994
209,100191,"1355     LEE AVE, LONG BEACH, CA, 90804",True,Non_Exact,"1355 N LEE AVE, LONG BEACH, CA, 90804",141797183,L,06,037,575002,3007,33.78374566800005,-118.13990953199999
210,100192,"1355     LLOYD WAY, MOUNTAIN VIEW, CA, 94040",True,Exact,"1355 LLOYD WAY, MOUNTAIN VIEW, CA, 94040",122954491,L,06,085,509801,3005,37.38687554100005,-122.09135839599998
211,100193,"1355     LOUIS DR, COLUMBUS, OH, 43207",True,Exact,"1355 LOUIS DR, COLUMBUS, OH, 43207",641104829,R,39,049,008720,4000,39.930131413000026,-82.95814014199993
212,100194,"1355     MACKUBIN ST, SAINT PAUL, MN, 55117",True,Non_Exact,"1355 MACKUBIN ST N, SAINT PAUL, MN, 55117",97643527,L,27,123,030400,3009,44.98216077200004,-93.12116859699995
213,100195,"1355     MARKET ST, SAN FRANCISCO, CA, 94103",True,Exact,"1355 MARKET ST, SAN FRANCISCO, CA, 94103",192301634,L,06,075,017603,3000,37.77692693100005,-122.41689331899994
214,100196,"1355     MARLBOROUGH RD, HILLSBOROUGH, CA, 94010",True,Exact,"1355 MARLBOROUGH RD, HILLSBOROUGH, CA, 94010",192402297,L,06,081,605700,4020,37.54928028100005,-122.35715782399996
215,100197,"1355     MEADOWBROOK AVE, LOS ANGELES, CA, 90019",True,Exact,"1355 MEADOWBROOK AVE, LOS ANGELES, CA, 90019",141600205,R,06,037,217102,1004,34.049095426000065,-118.35000484199998
216,100198,"1355     MEADOWLARK LN SE, RIO RANCHO, NM, 87124",False,,,,,,,,,,
217,100190,"1355     LAGUNA AVE, BURLINGAME, CA, 94010",True,Exact,"1355 LAGUNA AVE, BURLINGAME, CA, 94010",192375354,L,06,081,605100,1008,37.58865520400008,-122.368686347
218,100188,"1355     HUDSON AVE, SAN FRANCISCO, CA, 94124",True,Exact,"1355 HUDSON AVE, SAN FRANCISCO, CA, 94124",192295674,L,06,075,023102,1001,37.73737475900003,-122.38395453099997
219,100189,"1355     INVERNESS DR, PASADENA, CA, 91103",True,Exact,"1355 INVERNESS DR, PASADENA, CA, 91103",142818555,R,06,037,460800,2011,34.175215594000065,-118.18029516299998
220,100160,"1355     45TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 45TH AVE, SAN FRANCISCO, CA, 94122",192276835,R,06,075,035202,2002,37.76132499900007,-122.50492130799995
221,100161,"1355     8TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 8TH AVE, SAN FRANCISCO, CA, 94122",192281988,R,06,075,030202,2001,37.763073650000024,-122.46518070199994
222,100162,"1355     BLAKE PL, TOLEDO, OH, 43614",True,Exact,"1355 BLAKE PL, TOLEDO, OH, 43614",33939454,L,39,095,010200,3017,41.61492142900005,-83.59259997299995
223,100163,"1355     BODEGA CT, SPARKS, NV, 89436",True,Exact,"1355 BODEGA CT, SPARKS, NV, 89436",107088837,L,32,031,003521,1002,39.588504072000035,-119.71811299699999
224,100164,"1355     BUCKINGHAM WAY, HILLSBOROUGH, CA, 94010",True,Exact,"1355 BUCKINGHAM WAY, HILLSBOROUGH, CA, 94010",192377308,L,06,081,605700,3011,37.535075533000054,-122.35590331599997
225,100165,"1355     CAMELLIA DR, EAST PALO ALTO, CA, 94303",True,Exact,"1355 CAMELLIA DR, E PALO ALTO, CA, 94303",192366845,L,06,081,611902,2000,37.45859412400006,-122.12457821099997
226,100155,"1355     30TH AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 30TH AVE, SAN FRANCISCO, CA, 94122",192277417,R,06,075,032700,2002,37.762032490000024,-122.48884359599998
227,100397,"13560     HART ST, VAN NUYS, CA, 91405",True,Exact,"13560 HART ST, VAN NUYS, CA, 91405",141561275,L,06,037,123510,1007,34.19756509700005,-118.42834937899994
228,100156,"1355     31ST AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 31ST AVE, SAN FRANCISCO, CA, 94122",192277414,R,06,075,032700,2003,37.761988271000064,-122.48991690499997
229,100398,"13560     HATCHER PL, FONTANA, CA, 92336",True,Exact,"13560 HATCHER PL, FONTANA, CA, 92336",614820705,L,06,071,002037,1004,34.12220853900004,-117.50923811899997
230,100157,"1355     32ND AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 32ND AVE, SAN FRANCISCO, CA, 94122",192277388,R,06,075,032700,2004,37.76194004200005,-122.49098837799994
231,100399,"13560     OSBORNE ST, ARLETA, CA, 91331",True,Exact,"13560 OSBORNE ST, ARLETA, CA, 91331",142714074,L,06,037,119801,1000,34.24028849600006,-118.42850927599994
232,100158,"1355     33RD AVE, SAN FRANCISCO, CA, 94122",True,Exact,"1355 33RD AVE, SAN FRANCISCO, CA, 94122",192277386,R,06,075,032700,2005,37.761891803000026,-122.49206168799998
